-1.15618990E-06,-1.2857192E-03
-1.15613990E-06,-1.3025811E-03
-1.15608990E-06,-1.3131198E-03
-1.15603990E-06,-1.3173353E-03
-1.15598990E-06,-1.3131198E-03
-1.15593990E-06,-1.3025811E-03
-1.15588990E-06,-1.2836115E-03
-1.15583990E-06,-1.2541032E-03
-1.15578990E-06,-1.2161640E-03
-1.15573990E-06,-1.1697938E-03
-1.15568990E-06,-1.1128849E-03
-1.15563990E-06,-1.0475451E-03
-1.15558990E-06,-9.716666E-04
-1.15553990E-06,-8.852494E-04
-1.15548990E-06,-7.882936E-04
-1.15543990E-06,-6.850145E-04
-1.15538990E-06,-5.711968E-04
-1.15533990E-06,-4.489481E-04
-1.15528990E-06,-3.203762E-04
-1.15523990E-06,-1.854811E-04
-1.15518990E-06,-4.42628E-05
-1.15513990E-06,1.032787E-04
-1.15508990E-06,2.550357E-04
-1.15503990E-06,4.089004E-04
-1.15498990E-06,5.627652E-04
-1.15493990E-06,7.208454E-04
-1.15488990E-06,8.747101E-04
-1.15483990E-06,1.0285748E-03
-1.15478990E-06,1.1803318E-03
-1.15473990E-06,1.3257656E-03
-1.15468990E-06,1.4648761E-03
-1.15463990E-06,1.5976635E-03
-1.15458990E-06,1.7220199E-03
-1.15453990E-06,1.8358377E-03
-1.15448990E-06,1.9370090E-03
-1.15443990E-06,2.0276416E-03
-1.15438990E-06,2.1056279E-03
-1.15433990E-06,2.1688599E-03
-1.15428990E-06,2.2173379E-03
-1.15423990E-06,2.2489539E-03
-1.15418990E-06,2.2658158E-03
-1.15413990E-06,2.2637081E-03
-1.15408990E-06,2.2468462E-03
-1.15403990E-06,2.2110147E-03
-1.15398990E-06,2.1583213E-03
-1.15393990E-06,2.0866582E-03
-1.15388990E-06,2.0002411E-03
-1.15383990E-06,1.8969620E-03
-1.15378990E-06,1.7768211E-03
-1.15373990E-06,1.6419260E-03
-1.15368990E-06,1.4922767E-03
-1.15363990E-06,1.3299810E-03
-1.15358990E-06,1.1550390E-03
-1.15353990E-06,9.695582E-04
-1.15348990E-06,7.735388E-04
-1.15343990E-06,5.690884E-04
-1.15338990E-06,3.562070E-04
-1.15333990E-06,1.391102E-04
-1.15328990E-06,-8.22020E-05
-1.15323990E-06,-3.056220E-04
-1.15318990E-06,-5.290421E-04
-1.15313990E-06,-7.524621E-04
-1.15308990E-06,-9.737743E-04
-1.15303990E-06,-1.1908711E-03
-1.15298990E-06,-1.4037525E-03
-1.15293990E-06,-1.6082028E-03
-1.15288990E-06,-1.8063300E-03
-1.15283990E-06,-1.9939185E-03
-1.15278990E-06,-2.1709683E-03
-1.15273990E-06,-2.3374795E-03
-1.15268990E-06,-2.4892365E-03
-1.15263990E-06,-2.6304548E-03
-1.15258990E-06,-2.7548112E-03
-1.15253990E-06,-2.8665212E-03
-1.15248990E-06,-2.9613693E-03
-1.15243990E-06,-3.0393555E-03
-1.15238990E-06,-3.1025876E-03
-1.15233990E-06,-3.1489578E-03
-1.15228990E-06,-3.1784661E-03
-1.15223990E-06,-3.1911125E-03
-1.15218990E-06,-3.1868971E-03
-1.15213990E-06,-3.1679274E-03
-1.15208990E-06,-3.1320959E-03
-1.15203990E-06,-3.0794025E-03
-1.15198990E-06,-3.0119550E-03
-1.15193990E-06,-2.9318610E-03
-1.15188990E-06,-2.8349052E-03
-1.15183990E-06,-2.7253029E-03
-1.15178990E-06,-2.6009465E-03
-1.15173990E-06,-2.4660514E-03
-1.15168990E-06,-2.3185099E-03
-1.15163990E-06,-2.1625374E-03
-1.15158990E-06,-1.9939185E-03
-1.15153990E-06,-1.8168687E-03
-1.15148990E-06,-1.6334957E-03
-1.15143990E-06,-1.4416917E-03
-1.15138990E-06,-1.2435645E-03
-1.15133990E-06,-1.0391141E-03
-1.15128990E-06,-8.304483E-04
-1.15123990E-06,-6.196747E-04
-1.15118990E-06,-4.067934E-04
-1.15113990E-06,-1.918043E-04
-1.15108990E-06,2.52925E-05
-1.15103990E-06,2.381738E-04
-1.15098990E-06,4.531629E-04
-1.15093990E-06,6.618287E-04
-1.15088990E-06,8.683869E-04
-1.15083990E-06,1.0707295E-03
-1.15078990E-06,1.2667490E-03
-1.15073990E-06,1.4564452E-03
-1.15068990E-06,1.6377105E-03
-1.15063990E-06,1.8105448E-03
-1.15058990E-06,1.9749482E-03
-1.15053990E-06,2.1288130E-03
-1.15048990E-06,2.2700313E-03
-1.15043990E-06,2.4007109E-03
-1.15038990E-06,2.5187441E-03
-1.15033990E-06,2.6220232E-03
-1.15028990E-06,2.7126558E-03
-1.15023990E-06,2.7906420E-03
-1.15018990E-06,2.8517664E-03
-1.15013990E-06,2.8981366E-03
-1.15008990E-06,2.9318603E-03
-1.15003990E-06,2.9487222E-03
-1.14998990E-06,2.9487222E-03
-1.14993990E-06,2.9360758E-03
-1.14988990E-06,2.9065675E-03
-1.14983990E-06,2.8644128E-03
-1.14978990E-06,2.8075039E-03
-1.14973990E-06,2.7358409E-03
-1.14968990E-06,2.6536392E-03
-1.14963990E-06,2.5566833E-03
-1.14958990E-06,2.4491888E-03
-1.14953990E-06,2.3290479E-03
-1.14948990E-06,2.2004760E-03
-1.14943990E-06,2.0634731E-03
-1.14938990E-06,1.9180394E-03
-1.14933990E-06,1.7641746E-03
-1.14928990E-06,1.6060944E-03
-1.14923990E-06,1.4437988E-03
-1.14918990E-06,1.2772876E-03
-1.14913990E-06,1.1086688E-03
-1.14908990E-06,9.379422E-04
-1.14903990E-06,7.672155E-04
-1.14898990E-06,5.964889E-04
-1.14893990E-06,4.278701E-04
-1.14888990E-06,2.613589E-04
-1.14883990E-06,9.69555E-05
-1.14878990E-06,-6.32324E-05
-1.14873990E-06,-2.170971E-04
-1.14868990E-06,-3.667464E-04
-1.14863990E-06,-5.121802E-04
-1.14858990E-06,-6.512907E-04
-1.14853990E-06,-7.840781E-04
-1.14848990E-06,-9.105423E-04
-1.14843990E-06,-1.0285755E-03
-1.14838990E-06,-1.1423932E-03
-1.14833990E-06,-1.2498877E-03
-1.14828990E-06,-1.3510591E-03
-1.14823990E-06,-1.4459072E-03
-1.14818990E-06,-1.5344321E-03
-1.14813990E-06,-1.6187415E-03
-1.14808990E-06,-1.6988355E-03
-1.14803990E-06,-1.7747140E-03
-1.14798990E-06,-1.8442693E-03
-1.14793990E-06,-1.9117168E-03
-1.14788990E-06,-1.9770566E-03
-1.14783990E-06,-2.0381810E-03
-1.14778990E-06,-2.0971976E-03
-1.14773990E-06,-2.1541065E-03
-1.14768990E-06,-2.2110153E-03
-1.14763990E-06,-2.2658165E-03
-1.14758990E-06,-2.3206176E-03
-1.14753990E-06,-2.3733110E-03
-1.14748990E-06,-2.4260044E-03
-1.14743990E-06,-2.4765900E-03
-1.14738990E-06,-2.5271757E-03
-1.14733990E-06,-2.5777614E-03
-1.14728990E-06,-2.6283470E-03
-1.14723990E-06,-2.6768250E-03
-1.14718990E-06,-2.7231952E-03
-1.14713990E-06,-2.7695653E-03
-1.14708990E-06,-2.8138278E-03
-1.14703990E-06,-2.8559825E-03
-1.14698990E-06,-2.8939218E-03
-1.14693990E-06,-2.9297533E-03
-1.14688990E-06,-2.9613693E-03
-1.14683990E-06,-2.9887699E-03
-1.14678990E-06,-3.0119550E-03
-1.14673990E-06,-3.0288169E-03
-1.14668990E-06,-3.0435710E-03
-1.14663990E-06,-3.0498942E-03
-1.14658990E-06,-3.0520020E-03
-1.14653990E-06,-3.0456787E-03
-1.14648990E-06,-3.0351401E-03
-1.14643990E-06,-3.0182782E-03
-1.14638990E-06,-2.9950931E-03
-1.14633990E-06,-2.9655848E-03
-1.14628990E-06,-2.9297533E-03
-1.14623990E-06,-2.8897063E-03
-1.14618990E-06,-2.8433361E-03
-1.14613990E-06,-2.7927504E-03
-1.14608990E-06,-2.7358416E-03
-1.14603990E-06,-2.6789327E-03
-1.14598990E-06,-2.6178084E-03
-1.14593990E-06,-2.5524685E-03
-1.14588990E-06,-2.4892365E-03
-1.14583990E-06,-2.4238966E-03
-1.14578990E-06,-2.3585568E-03
-1.14573990E-06,-2.2974325E-03
-1.14568990E-06,-2.2363082E-03
-1.14563990E-06,-2.1793993E-03
-1.14558990E-06,-2.1245981E-03
-1.14553990E-06,-2.0782280E-03
-1.14548990E-06,-2.0339655E-03
-1.14543990E-06,-1.9981340E-03
-1.14538990E-06,-1.9686257E-03
-1.14533990E-06,-1.9475483E-03
-1.14528990E-06,-1.9327942E-03
-1.14523990E-06,-1.9264710E-03
-1.14518990E-06,-1.9285787E-03
-1.14513990E-06,-1.9370096E-03
-1.14508990E-06,-1.9538715E-03
-1.14503990E-06,-1.9791644E-03
-1.14498990E-06,-2.0107804E-03
-1.14493990E-06,-2.0487197E-03
-1.14488990E-06,-2.0929821E-03
-1.14483990E-06,-2.1414600E-03
-1.14478990E-06,-2.1920457E-03
-1.14473990E-06,-2.2468468E-03
-1.14468990E-06,-2.3016480E-03
-1.14463990E-06,-2.3564491E-03
-1.14458990E-06,-2.4091425E-03
-1.14453990E-06,-2.4597282E-03
-1.14448990E-06,-2.5060984E-03
-1.14443990E-06,-2.5461453E-03
-1.14438990E-06,-2.5777614E-03
-1.14433990E-06,-2.6009465E-03
-1.14428990E-06,-2.6157006E-03
-1.14423990E-06,-2.6157006E-03
-1.14418990E-06,-2.6051619E-03
-1.14413990E-06,-2.5798691E-03
-1.14408990E-06,-2.5398221E-03
-1.14403990E-06,-2.4829133E-03
-1.14398990E-06,-2.4091425E-03
-1.14393990E-06,-2.3206176E-03
-1.14388990E-06,-2.2152308E-03
-1.14383990E-06,-2.0908744E-03
-1.14378990E-06,-1.9517638E-03
-1.14373990E-06,-1.7957913E-03
-1.14368990E-06,-1.6229570E-03
-1.14363990E-06,-1.4374762E-03
-1.14358990E-06,-1.2351336E-03
-1.14353990E-06,-1.0222523E-03
-1.14348990E-06,-7.988322E-04
-1.14343990E-06,-5.648736E-04
-1.14338990E-06,-3.224839E-04
-1.14333990E-06,-7.37711E-05
-1.14328990E-06,1.770495E-04
-1.14323990E-06,4.320855E-04
-1.14318990E-06,6.871216E-04
-1.14313990E-06,9.400499E-04
-1.14308990E-06,1.1887627E-03
-1.14303990E-06,1.4311524E-03
-1.14298990E-06,1.6651111E-03
-1.14293990E-06,1.8906388E-03
-1.14288990E-06,2.1035201E-03
-1.14283990E-06,2.3037550E-03
-1.14278990E-06,2.4892358E-03
-1.14273990E-06,2.6599624E-03
-1.14268990E-06,2.8138271E-03
-1.14263990E-06,2.9487222E-03
-1.14258990E-06,3.0688632E-03
-1.14253990E-06,3.1679268E-03
-1.14248990E-06,3.2501285E-03
-1.14243990E-06,3.3154683E-03
-1.14238990E-06,3.3618385E-03
-1.14233990E-06,3.3934545E-03
-1.14228990E-06,3.4082087E-03
-1.14223990E-06,3.4082087E-03
-1.14218990E-06,3.3955622E-03
-1.14213990E-06,3.3702694E-03
-1.14208990E-06,3.3365456E-03
-1.14203990E-06,3.2943909E-03
-1.14198990E-06,3.2459130E-03
-1.14193990E-06,3.1932196E-03
-1.14188990E-06,3.1363107E-03
-1.14183990E-06,3.0794019E-03
-1.14178990E-06,3.0246007E-03
-1.14173990E-06,2.9740151E-03
-1.14168990E-06,2.9255371E-03
-1.14163990E-06,2.8854902E-03
-1.14158990E-06,2.8538741E-03
-1.14153990E-06,2.8285813E-03
-1.14148990E-06,2.8159349E-03
-1.14143990E-06,2.8117194E-03
-1.14138990E-06,2.8201503E-03
-1.14133990E-06,2.8412277E-03
-1.14128990E-06,2.8728437E-03
-1.14123990E-06,2.9171062E-03
-1.14118990E-06,2.9719073E-03
-1.14113990E-06,3.0372471E-03
-1.14108990E-06,3.1131256E-03
-1.14103990E-06,3.1974351E-03
-1.14098990E-06,3.2901755E-03
-1.14093990E-06,3.3871313E-03
-1.14088990E-06,3.4904104E-03
-1.14083990E-06,3.5957972E-03
-1.14078990E-06,3.7032917E-03
-1.14073990E-06,3.8086785E-03
-1.14068990E-06,3.9140653E-03
-1.14063990E-06,4.0131289E-03
-1.14058990E-06,4.1079770E-03
-1.14053990E-06,4.1943942E-03
-1.14048990E-06,4.2744881E-03
-1.14043990E-06,4.3440434E-03
-1.14038990E-06,4.4009523E-03
-1.14033990E-06,4.4473225E-03
-1.14028990E-06,4.4810462E-03
-1.14023990E-06,4.5000159E-03
-1.14018990E-06,4.5063391E-03
-1.14013990E-06,4.4979081E-03
-1.14008990E-06,4.4768308E-03
-1.14003990E-06,4.4431070E-03
-1.13998990E-06,4.3946291E-03
-1.13993990E-06,4.3377202E-03
-1.13988990E-06,4.2660572E-03
-1.13983990E-06,4.1880710E-03
-1.13978990E-06,4.0995460E-03
-1.13973990E-06,4.0046979E-03
-1.13968990E-06,3.9056343E-03
-1.13963990E-06,3.8023553E-03
-1.13958990E-06,3.6969685E-03
-1.13953990E-06,3.5894740E-03
-1.13948990E-06,3.4861949E-03
-1.13943990E-06,3.3829158E-03
-1.13938990E-06,3.2859600E-03
-1.13933990E-06,3.1932196E-03
-1.13928990E-06,3.1068024E-03
-1.13923990E-06,3.0309239E-03
-1.13918990E-06,2.9613686E-03
-1.13913990E-06,2.9023520E-03
-1.13908990E-06,2.8538741E-03
-1.13903990E-06,2.8138271E-03
-1.13898990E-06,2.7864266E-03
-1.13893990E-06,2.7674569E-03
-1.13888990E-06,2.7611337E-03
-1.13883990E-06,2.7611337E-03
-1.13878990E-06,2.7716724E-03
-1.13873990E-06,2.7906420E-03
-1.13868990E-06,2.8159349E-03
-1.13863990E-06,2.8475509E-03
-1.13858990E-06,2.8854902E-03
-1.13853990E-06,2.9255371E-03
-1.13848990E-06,2.9676919E-03
-1.13843990E-06,3.0119543E-03
-1.13838990E-06,3.0541090E-03
-1.13833990E-06,3.0962637E-03
-1.13828990E-06,3.1363107E-03
-1.13823990E-06,3.1721422E-03
-1.13818990E-06,3.2037583E-03
-1.13813990E-06,3.2290511E-03
-1.13808990E-06,3.2501285E-03
-1.13803990E-06,3.2627749E-03
-1.13798990E-06,3.2712058E-03
-1.13793990E-06,3.2712058E-03
-1.13788990E-06,3.2648826E-03
-1.13783990E-06,3.2522362E-03
-1.13778990E-06,3.2332666E-03
-1.13773990E-06,3.2100815E-03
-1.13768990E-06,3.1805732E-03
-1.13763990E-06,3.1489571E-03
-1.13758990E-06,3.1131256E-03
-1.13753990E-06,3.0772941E-03
-1.13748990E-06,3.0372471E-03
-1.13743990E-06,2.9993079E-03
-1.13738990E-06,2.9634764E-03
-1.13733990E-06,2.9276449E-03
-1.13728990E-06,2.8960288E-03
-1.13723990E-06,2.8686283E-03
-1.13718990E-06,2.8475509E-03
-1.13713990E-06,2.8306890E-03
-1.13708990E-06,2.8201503E-03
-1.13703990E-06,2.8159349E-03
-1.13698990E-06,2.8201503E-03
-1.13693990E-06,2.8306890E-03
-1.13688990E-06,2.8475509E-03
-1.13683990E-06,2.8707360E-03
-1.13678990E-06,2.8981366E-03
-1.13673990E-06,2.9339681E-03
-1.13668990E-06,2.9719073E-03
-1.13663990E-06,3.0140620E-03
-1.13658990E-06,3.0583245E-03
-1.13653990E-06,3.1025870E-03
-1.13648990E-06,3.1468494E-03
-1.13643990E-06,3.1890041E-03
-1.13638990E-06,3.2269434E-03
-1.13633990E-06,3.2627749E-03
-1.13628990E-06,3.2901755E-03
-1.13623990E-06,3.3091451E-03
-1.13618990E-06,3.3217915E-03
-1.13613990E-06,3.3217915E-03
-1.13608990E-06,3.3112528E-03
-1.13603990E-06,3.2901755E-03
-1.13598990E-06,3.2543439E-03
-1.13593990E-06,3.2037583E-03
-1.13588990E-06,3.1405262E-03
-1.13583990E-06,3.0646477E-03
-1.13578990E-06,2.9719073E-03
-1.13573990E-06,2.8665205E-03
-1.13568990E-06,2.7463796E-03
-1.13563990E-06,2.6114845E-03
-1.13558990E-06,2.4660507E-03
-1.13553990E-06,2.3100782E-03
-1.13548990E-06,2.1414594E-03
-1.13543990E-06,1.9644096E-03
-1.13538990E-06,1.7789288E-03
-1.13533990E-06,1.5892326E-03
-1.13528990E-06,1.3911054E-03
-1.13523990E-06,1.1908705E-03
-1.13518990E-06,9.885278E-04
-1.13513990E-06,7.861852E-04
-1.13508990E-06,5.838425E-04
-1.13503990E-06,3.836076E-04
-1.13498990E-06,1.854804E-04
-1.13493990E-06,-6.3235E-06
-1.13488990E-06,-1.939120E-04
-1.13483990E-06,-3.751773E-04
-1.13478990E-06,-5.480117E-04
-1.13473990E-06,-7.124151E-04
-1.13468990E-06,-8.704953E-04
-1.13463990E-06,-1.0180368E-03
-1.13458990E-06,-1.1592551E-03
-1.13453990E-06,-1.2899347E-03
-1.13448990E-06,-1.4142911E-03
-1.13443990E-06,-1.5281089E-03
-1.13438990E-06,-1.6356034E-03
-1.13433990E-06,-1.7346670E-03
-1.13428990E-06,-1.8295151E-03
-1.13423990E-06,-1.9159323E-03
-1.13418990E-06,-1.9981340E-03
-1.13413990E-06,-2.0761202E-03
-1.13408990E-06,-2.1498910E-03
-1.13403990E-06,-2.2215540E-03
-1.13398990E-06,-2.2890015E-03
-1.13393990E-06,-2.3564491E-03
-1.13388990E-06,-2.4217889E-03
-1.13383990E-06,-2.4871287E-03
-1.13378990E-06,-2.5503608E-03
-1.13373990E-06,-2.6157006E-03
-1.13368990E-06,-2.6789327E-03
-1.13363990E-06,-2.7421648E-03
-1.13358990E-06,-2.8053969E-03
-1.13353990E-06,-2.8707367E-03
-1.13348990E-06,-2.9339687E-03
-1.13343990E-06,-2.9950931E-03
-1.13338990E-06,-3.0562174E-03
-1.13333990E-06,-3.1152340E-03
-1.13328990E-06,-3.1721429E-03
-1.13323990E-06,-3.2248363E-03
-1.13318990E-06,-3.2754220E-03
-1.13313990E-06,-3.3196844E-03
-1.13308990E-06,-3.3597314E-03
-1.13303990E-06,-3.3955629E-03
-1.13298990E-06,-3.4229635E-03
-1.13293990E-06,-3.4440408E-03
-1.13288990E-06,-3.4587950E-03
-1.13283990E-06,-3.4651182E-03
-1.13278990E-06,-3.4630105E-03
-1.13273990E-06,-3.4524718E-03
-1.13268990E-06,-3.4335022E-03
-1.13263990E-06,-3.4061016E-03
-1.13258990E-06,-3.3702701E-03
-1.13253990E-06,-3.3238999E-03
-1.13248990E-06,-3.2712065E-03
-1.13243990E-06,-3.2079744E-03
-1.13238990E-06,-3.1384191E-03
-1.13233990E-06,-3.0604329E-03
-1.13228990E-06,-2.9761235E-03
-1.13223990E-06,-2.8833831E-03
-1.13218990E-06,-2.7843195E-03
-1.13213990E-06,-2.6789327E-03
-1.13208990E-06,-2.5693304E-03
-1.13203990E-06,-2.4534050E-03
-1.13198990E-06,-2.3311563E-03
-1.13193990E-06,-2.2067998E-03
-1.13188990E-06,-2.0761202E-03
-1.13183990E-06,-1.9433329E-03
-1.13178990E-06,-1.8042223E-03
-1.13173990E-06,-1.6630040E-03
-1.13168990E-06,-1.5175702E-03
-1.13163990E-06,-1.3679209E-03
-1.13158990E-06,-1.2140562E-03
-1.13153990E-06,-1.0580838E-03
-1.13148990E-06,-8.957881E-04
-1.13143990E-06,-7.313847E-04
-1.13138990E-06,-5.627658E-04
-1.13133990E-06,-3.878237E-04
-1.13128990E-06,-2.107739E-04
-1.13123990E-06,-2.74009E-05
-1.13118990E-06,1.601876E-04
-1.13113990E-06,3.519916E-04
-1.13108990E-06,5.480110E-04
-1.13103990E-06,7.482459E-04
-1.13098990E-06,9.526963E-04
-1.13093990E-06,1.1592544E-03
-1.13088990E-06,1.3679203E-03
-1.13083990E-06,1.5808016E-03
-1.13078990E-06,1.7936829E-03
-1.13073990E-06,2.0065643E-03
-1.13068990E-06,2.2173379E-03
-1.13063990E-06,2.4281115E-03
-1.13058990E-06,2.6325618E-03
